source_id,source_ref,doi_or_url,data_extraction,data_type,fiber_type,resin_type,fiber_grade,manufacturing_method,fabric_type,fiber_volume_pct,CNT_vol_frac_pct,interlayer_vol_frac_pct,manufacturing_pressure_psi,Tg_dry_C,Tg_wet_C,layup_code,pct_0_plies,pct_45_plies,pct_90_plies,num_plies,thickness_mm,test_type,test_standard,environment,env_code,temperature_C,moisture_condition,moisture_code,tensile_strength_MPa,tensile_modulus_GPa,compressive_strength_MPa,compressive_modulus_GPa,flexural_strength_MPa,flexural_modulus_GPa,shear_strength_MPa,GIIc_Jm2,reported_CV_pct,reported_std_MPa,strength_MPa,modulus_GPa,fiber_rank,fiber_tensile_modulus_GPa,fiber_tensile_strength_MPa,fiber_density_gcc,manufacturing_code,layup_class,layup_code_num,E_L_ROM_GPa,E_T_HT_GPa,orientation_efficiency,sigma_L_ROM_MPa,thermal_knockdown,effective_Vf_pct,mfg_quality_index,anisotropy_proxy,cnt_il_synergy,zero_ply_contribution,composite_density_gcc,sigma_L_specific
S1,"NCAMP, CAM-RP-2009-015 Rev A. NIAR, Wichita State Univ., 2011.",https://www.wichita.edu/NIAR/ncamp,Table 2-1 & 2-2 B-basis lamina/laminate design values,Mean_value,IM7,Hexcel 8552 Epoxy,Aerospace Qualification,Autoclave,Unidirectional (UD),58.54,0.0,0.0,100.0,207.0,160.2,[45/-45/0/45/-45/90/45/-45/45/-45]S,10.0,80.0,10.0,,,OHT_Soft,ASTM D5766,CTD,0,-53.9,Dry,0,242.6950178573891,,,,,,,,,,242.6950178573891,,7,276,5516,1.78,1,Soft_ShearDom,6,163.0215,17.064918184137326,0.30000000000000004,3258.0884,-0.2603864734299517,58.54,5.0,9.553019723911506,0.0,325.80884000000003,1.5602620000000003,2088.1675000737055
S1,"NCAMP, CAM-RP-2009-015 Rev A. NIAR, Wichita State Univ., 2011.",https://www.wichita.edu/NIAR/ncamp,Table 2-1 & 2-2 B-basis lamina/laminate design values,Mean_value,IM7,Hexcel 8552 Epoxy,Aerospace Qualification,Autoclave,Unidirectional (UD),58.54,0.0,0.0,100.0,207.0,160.2,[45/-45/0/45/-45/90/45/-45/45/-45]S,10.0,80.0,10.0,,,OHT_Soft,ASTM D5766,RTD,1,21.1,Dry,0,238.5581709620927,,,,,,,,,,238.5581709620927,,7,276,5516,1.78,1,Soft_ShearDom,6,163.0215,17.064918184137326,0.30000000000000004,3258.0884,0.10193236714975847,58.54,5.0,9.553019723911506,0.0,325.80884000000003,1.5602620000000003,2088.1675000737055
S1,"NCAMP, CAM-RP-2009-015 Rev A. NIAR, Wichita State Univ., 2011.",https://www.wichita.edu/NIAR/ncamp,Table 2-1 & 2-2 B-basis lamina/laminate design values,Mean_value,IM7,Hexcel 8552 Epoxy,Aerospace Qualification,Autoclave,Unidirectional (UD),58.54,0.0,0.0,100.0,207.0,160.2,[45/-45/0/45/-45/90/45/-45/45/-45]S,10.0,80.0,10.0,,,OHT_Soft,ASTM D5766,ETW,3,121.1,Wet,1,207.53181924736967,,,,,,,,,,207.53181924736967,,7,276,5516,1.78,1,Soft_ShearDom,6,163.0215,17.064918184137326,0.30000000000000004,3258.0884,0.585024154589372,58.04,5.0,9.553019723911506,0.0,325.80884000000003,1.5602620000000003,2088.1675000737055
S1,"NCAMP, CAM-RP-2009-015 Rev A. NIAR, Wichita State Univ., 2011.",https://www.wichita.edu/NIAR/ncamp,Table 2-1 & 2-2 B-basis lamina/laminate design values,Mean_value,IM7,Hexcel 8552 Epoxy,Aerospace Qualification,Autoclave,Unidirectional (UD),58.54,0.0,0.0,100.0,207.0,160.2,[0/45/0/90/0/-45/0/45/0/-45]S,50.0,40.0,10.0,,,OHT_Hard,ASTM D5766,CTD,0,-53.9,Dry,0,539.8585198361808,,,,,,,,,,539.8585198361808,,7,276,5516,1.78,1,Hard_Stiff,7,163.0215,17.064918184137326,0.6000000000000001,3258.0884,-0.2603864734299517,58.54,5.0,9.553019723911506,0.0,1629.0442,1.5602620000000003,2088.1675000737055
S1,"NCAMP, CAM-RP-2009-015 Rev A. NIAR, Wichita State Univ., 2011.",https://www.wichita.edu/NIAR/ncamp,Table 2-1 & 2-2 B-basis lamina/laminate design values,Mean_value,IM7,Hexcel 8552 Epoxy,Aerospace Qualification,Autoclave,Unidirectional (UD),58.54,0.0,0.0,100.0,207.0,160.2,[0/45/0/90/0/-45/0/45/0/-45]S,50.0,40.0,10.0,,,OHT_Hard,ASTM D5766,RTD,1,21.1,Dry,0,527.4479791502916,,,,,,,,,,527.4479791502916,,7,276,5516,1.78,1,Hard_Stiff,7,163.0215,17.064918184137326,0.6000000000000001,3258.0884,0.10193236714975847,58.54,5.0,9.553019723911506,0.0,1629.0442,1.5602620000000003,2088.1675000737055
S1,"NCAMP, CAM-RP-2009-015 Rev A. NIAR, Wichita State Univ., 2011.",https://www.wichita.edu/NIAR/ncamp,Table 2-1 & 2-2 B-basis lamina/laminate design values,Mean_value,IM7,Hexcel 8552 Epoxy,Aerospace Qualification,Autoclave,Unidirectional (UD),58.54,0.0,0.0,100.0,207.0,160.2,[0/45/0/90/0/-45/0/45/0/-45]S,50.0,40.0,10.0,,,OHT_Hard,ASTM D5766,ETW,3,121.1,Wet,1,470.2215970986914,,,,,,,,,,470.2215970986914,,7,276,5516,1.78,1,Hard_Stiff,7,163.0215,17.064918184137326,0.6000000000000001,3258.0884,0.585024154589372,58.04,5.0,9.553019723911506,0.0,1629.0442,1.5602620000000003,2088.1675000737055
S1,"NCAMP, CAM-RP-2009-015 Rev A. NIAR, Wichita State Univ., 2011.",https://www.wichita.edu/NIAR/ncamp,Table 2-1 & 2-2 B-basis lamina/laminate design values,Mean_value,IM7,Hexcel 8552 Epoxy,Aerospace Qualification,Autoclave,Unidirectional (UD),58.54,0.0,0.0,100.0,207.0,160.2,[45/0/-45/90]3S,25.0,50.0,25.0,,,OHC_QI,ASTM D6484,RTD,1,21.1,Dry,0,,,277.16874198485914,,,,,,,,277.16874198485914,,7,276,5516,1.78,1,QuasiIsotropic,5,163.0215,17.064918184137326,0.375,3258.0884,0.10193236714975847,58.54,5.0,9.553019723911506,0.0,814.5221,1.5602620000000003,2088.1675000737055
S1,"NCAMP, CAM-RP-2009-015 Rev A. NIAR, Wichita State Univ., 2011.",https://www.wichita.edu/NIAR/ncamp,Table 2-1 & 2-2 B-basis lamina/laminate design values,Mean_value,IM7,Hexcel 8552 Epoxy,Aerospace Qualification,Autoclave,Unidirectional (UD),58.54,0.0,0.0,100.0,207.0,160.2,[45/0/-45/90]3S,25.0,50.0,25.0,,,OHC_QI,ASTM D6484,ETW,3,121.1,Wet,1,,,225.4581557936541,,,,,,,,225.4581557936541,,7,276,5516,1.78,1,QuasiIsotropic,5,163.0215,17.064918184137326,0.375,3258.0884,0.585024154589372,58.04,5.0,9.553019723911506,0.0,814.5221,1.5602620000000003,2088.1675000737055
S1,"NCAMP, CAM-RP-2009-015 Rev A. NIAR, Wichita State Univ., 2011.",https://www.wichita.edu/NIAR/ncamp,Table 2-1 & 2-2 B-basis lamina/laminate design values,Mean_value,IM7,Hexcel 8552 Epoxy,Aerospace Qualification,Autoclave,Unidirectional (UD),58.54,0.0,0.0,100.0,207.0,160.2,[45/-45/0/45/-45/90/45/-45/45/-45]S,10.0,80.0,10.0,,,OHC_Soft,ASTM D6484,RTD,1,21.1,Dry,0,,,176.50546753264663,,,,,,,,176.50546753264663,,7,276,5516,1.78,1,Soft_ShearDom,6,163.0215,17.064918184137326,0.30000000000000004,3258.0884,0.10193236714975847,58.54,5.0,9.553019723911506,0.0,325.80884000000003,1.5602620000000003,2088.1675000737055
S1,"NCAMP, CAM-RP-2009-015 Rev A. NIAR, Wichita State Univ., 2011.",https://www.wichita.edu/NIAR/ncamp,Table 2-1 & 2-2 B-basis lamina/laminate design values,Mean_value,IM7,Hexcel 8552 Epoxy,Aerospace Qualification,Autoclave,Unidirectional (UD),58.54,0.0,0.0,100.0,207.0,160.2,[45/-45/0/45/-45/90/45/-45/45/-45]S,10.0,80.0,10.0,,,OHC_Soft,ASTM D6484,ETW,3,121.1,Wet,1,,,136.51594754478137,,,,,,,,136.51594754478137,,7,276,5516,1.78,1,Soft_ShearDom,6,163.0215,17.064918184137326,0.30000000000000004,3258.0884,0.585024154589372,58.04,5.0,9.553019723911506,0.0,325.80884000000003,1.5602620000000003,2088.1675000737055
S1,"NCAMP, CAM-RP-2009-015 Rev A. NIAR, Wichita State Univ., 2011.",https://www.wichita.edu/NIAR/ncamp,Table 2-1 & 2-2 B-basis lamina/laminate design values,Mean_value,IM7,Hexcel 8552 Epoxy,Aerospace Qualification,Autoclave,Unidirectional (UD),58.54,0.0,0.0,100.0,207.0,160.2,[0/45/0/90/0/-45/0/45/0/-45]S,50.0,40.0,10.0,,,OHC_Hard,ASTM D6484,RTD,1,21.1,Dry,0,,,388.17413367531265,,,,,,,,388.17413367531265,,7,276,5516,1.78,1,Hard_Stiff,7,163.0215,17.064918184137326,0.6000000000000001,3258.0884,0.10193236714975847,58.54,5.0,9.553019723911506,0.0,1629.0442,1.5602620000000003,2088.1675000737055
S1,"NCAMP, CAM-RP-2009-015 Rev A. NIAR, Wichita State Univ., 2011.",https://www.wichita.edu/NIAR/ncamp,Table 2-1 & 2-2 B-basis lamina/laminate design values,Mean_value,IM7,Hexcel 8552 Epoxy,Aerospace Qualification,Autoclave,Unidirectional (UD),58.54,0.0,0.0,100.0,207.0,160.2,[0/45/0/90/0/-45/0/45/0/-45]S,50.0,40.0,10.0,,,OHC_Hard,ASTM D6484,ETW,3,121.1,Wet,1,,,297.16350197879177,,,,,,,,297.16350197879177,,7,276,5516,1.78,1,Hard_Stiff,7,163.0215,17.064918184137326,0.6000000000000001,3258.0884,0.585024154589372,58.04,5.0,9.553019723911506,0.0,1629.0442,1.5602620000000003,2088.1675000737055
S1,"NCAMP, CAM-RP-2009-015 Rev A. NIAR, Wichita State Univ., 2011.",https://www.wichita.edu/NIAR/ncamp,Table 2-1 & 2-2 B-basis lamina/laminate design values,Mean_value,IM7,Hexcel 8552 Epoxy,Aerospace Qualification,Autoclave,Unidirectional (UD),58.54,0.0,0.0,100.0,207.0,160.2,[45/0/-45/90]2S,25.0,50.0,25.0,,,SingleShearBearing,ASTM D5961,RTD,1,21.1,Dry,0,,,,,692.2323804795985,,,,,,692.2323804795985,,7,276,5516,1.78,1,QuasiIsotropic,5,163.0215,17.064918184137326,0.375,3258.0884,0.10193236714975847,58.54,5.0,9.553019723911506,0.0,814.5221,1.5602620000000003,2088.1675000737055
S1,"NCAMP, CAM-RP-2009-015 Rev A. NIAR, Wichita State Univ., 2011.",https://www.wichita.edu/NIAR/ncamp,Table 2-1 & 2-2 B-basis lamina/laminate design values,Mean_value,IM7,Hexcel 8552 Epoxy,Aerospace Qualification,Autoclave,Unidirectional (UD),58.54,0.0,0.0,100.0,207.0,160.2,[45/0/-45/90]2S,25.0,50.0,25.0,,,SingleShearBearing,ASTM D5961,ETW,3,121.1,Wet,1,,,,,535.032198458335,,,,,,535.032198458335,,7,276,5516,1.78,1,QuasiIsotropic,5,163.0215,17.064918184137326,0.375,3258.0884,0.585024154589372,58.04,5.0,9.553019723911506,0.0,814.5221,1.5602620000000003,2088.1675000737055
S1,"NCAMP, CAM-RP-2009-015 Rev A. NIAR, Wichita State Univ., 2011.",https://www.wichita.edu/NIAR/ncamp,Table 2-1 & 2-2 B-basis lamina/laminate design values,Mean_value,IM7,Hexcel 8552 Epoxy,Aerospace Qualification,Autoclave,Unidirectional (UD),58.54,0.0,0.0,100.0,207.0,160.2,[45/0/-45/90]2S,25.0,50.0,25.0,,,CAI_Compression_After_Impact,ASTM D7137,RTD,1,21.1,Dry,0,,,266.82662474661817,,,,,,,,266.82662474661817,,7,276,5516,1.78,1,QuasiIsotropic,5,163.0215,17.064918184137326,0.375,3258.0884,0.10193236714975847,58.54,5.0,9.553019723911506,0.0,814.5221,1.5602620000000003,2088.1675000737055
S1,"NCAMP, CAM-RP-2009-015 Rev A. NIAR, Wichita State Univ., 2011.",https://www.wichita.edu/NIAR/ncamp,Table 2-1 & 2-2 B-basis lamina/laminate design values,Mean_value,IM7,Hexcel 8552 Epoxy,Aerospace Qualification,Autoclave,Unidirectional (UD),58.54,0.0,0.0,100.0,207.0,160.2,[0]22,100.0,0.0,0.0,,,Interlaminar_Tension,ASTM D6415,CTD,0,-53.9,Dry,0,57.226382051600275,,,,,,,,,,57.226382051600275,,7,276,5516,1.78,1,UD_0deg,1,163.0215,17.064918184137326,1.0,3258.0884,-0.2603864734299517,58.54,5.0,9.553019723911506,0.0,3258.0884,1.5602620000000003,2088.1675000737055
S1,"NCAMP, CAM-RP-2009-015 Rev A. NIAR, Wichita State Univ., 2011.",https://www.wichita.edu/NIAR/ncamp,Table 2-1 & 2-2 B-basis lamina/laminate design values,Mean_value,IM7,Hexcel 8552 Epoxy,Aerospace Qualification,Autoclave,Unidirectional (UD),58.54,0.0,0.0,100.0,207.0,160.2,[0]22,100.0,0.0,0.0,,,Interlaminar_Tension,ASTM D6415,RTD,1,21.1,Dry,0,52.40006067375446,,,,,,,,,,52.40006067375446,,7,276,5516,1.78,1,UD_0deg,1,163.0215,17.064918184137326,1.0,3258.0884,0.10193236714975847,58.54,5.0,9.553019723911506,0.0,3258.0884,1.5602620000000003,2088.1675000737055
S1,"NCAMP, CAM-RP-2009-015 Rev A. NIAR, Wichita State Univ., 2011.",https://www.wichita.edu/NIAR/ncamp,Table 2-1 & 2-2 B-basis lamina/laminate design values,Mean_value,IM7,Hexcel 8552 Epoxy,Aerospace Qualification,Autoclave,Unidirectional (UD),58.54,0.0,0.0,100.0,207.0,160.2,[0]22,100.0,0.0,0.0,,,Interlaminar_Tension,ASTM D6415,ETW,3,121.1,Wet,1,28.957928267074838,,,,,,,,,,28.957928267074838,,7,276,5516,1.78,1,UD_0deg,1,163.0215,17.064918184137326,1.0,3258.0884,0.585024154589372,58.04,5.0,9.553019723911506,0.0,3258.0884,1.5602620000000003,2088.1675000737055
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,0.0,0.0,80.0,120.0,45.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,820.0,,,,780.0,52.1,,650.0,,,820.0,52.1,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.19166666666666668,55.0,3.5777087639996634,8.462309913166132,0.0,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,0.0,0.0,80.0,120.0,45.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,820.0,,,,765.0,51.8,,650.0,,,820.0,51.8,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.19166666666666668,55.0,3.5777087639996634,8.462309913166132,0.0,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,0.0,0.0,80.0,120.0,45.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,820.0,,,,792.0,52.4,,650.0,,,820.0,52.4,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.19166666666666668,55.0,3.5777087639996634,8.462309913166132,0.0,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,0.0,0.0,80.0,120.0,45.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,820.0,,,,774.0,51.6,,650.0,,,820.0,51.6,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.19166666666666668,55.0,3.5777087639996634,8.462309913166132,0.0,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,0.0,0.0,80.0,120.0,45.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,820.0,,,,783.0,52.0,,650.0,,,820.0,52.0,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.19166666666666668,55.0,3.5777087639996634,8.462309913166132,0.0,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,0.0,0.0,80.0,120.0,45.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,820.0,,,,769.0,51.9,,650.0,,,820.0,51.9,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.19166666666666668,55.0,3.5777087639996634,8.462309913166132,0.0,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,0.0,0.0,80.0,120.0,45.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,820.0,,,,788.0,52.2,,650.0,,,820.0,52.2,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.19166666666666668,55.0,3.5777087639996634,8.462309913166132,0.0,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,0.0,0.0,80.0,180.0,105.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,875.0,,,,845.0,56.3,,710.0,,,875.0,56.3,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.12777777777777777,55.0,3.5777087639996634,8.462309913166132,0.0,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,0.0,0.0,80.0,180.0,105.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,875.0,,,,832.0,55.8,,710.0,,,875.0,55.8,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.12777777777777777,55.0,3.5777087639996634,8.462309913166132,0.0,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,0.0,0.0,80.0,180.0,105.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,875.0,,,,858.0,56.7,,710.0,,,875.0,56.7,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.12777777777777777,55.0,3.5777087639996634,8.462309913166132,0.0,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,0.0,0.0,80.0,180.0,105.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,875.0,,,,840.0,56.1,,710.0,,,875.0,56.1,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.12777777777777777,55.0,3.5777087639996634,8.462309913166132,0.0,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,0.0,0.0,80.0,180.0,105.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,875.0,,,,852.0,56.5,,710.0,,,875.0,56.5,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.12777777777777777,55.0,3.5777087639996634,8.462309913166132,0.0,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,0.0,0.0,80.0,180.0,105.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,875.0,,,,836.0,55.9,,710.0,,,875.0,55.9,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.12777777777777777,55.0,3.5777087639996634,8.462309913166132,0.0,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,0.0,0.0,80.0,180.0,105.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,875.0,,,,849.0,56.4,,710.0,,,875.0,56.4,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.12777777777777777,55.0,3.5777087639996634,8.462309913166132,0.0,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,0.0,0.0,0.0,120.0,45.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,745.0,,,,710.0,49.3,,580.0,,,745.0,49.3,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.19166666666666668,55.0,0.12649110640673517,8.462309913166132,0.0,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,0.0,0.0,0.0,120.0,45.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,745.0,,,,698.0,48.9,,580.0,,,745.0,48.9,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.19166666666666668,55.0,0.12649110640673517,8.462309913166132,0.0,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,0.0,0.0,0.0,120.0,45.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,745.0,,,,722.0,49.7,,580.0,,,745.0,49.7,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.19166666666666668,55.0,0.12649110640673517,8.462309913166132,0.0,489.12500000000006,1.5305,1278.3404116301863
S2,"Alsheghri A.A., Drakonakis V.M. Mechanical properties of CNT-enhanced CFRP. PLOS ONE, 2025. Mendeley: doi:10.17632/fspdwb4mst.1",https://doi.org/10.1371/journal.pone.0319787,Table 3 + Figures 4-7; specimen flexural values and GIIc digitised,Experimental,Carbon Fiber,Epoxy,Standard,Autoclave/Vacuum Infusion,Woven,55.0,0.0,0.0,0.0,120.0,45.0,Woven_Laminate,,,,,,Flexural_Test,ASTM D7264,RTD,1,23.0,Dry,0,745.0,,,,705.0,49.1,,580.0,,,745.0,49.1,2,230,3500,1.76,2,Unknown,0,128.07500000000002,15.134756504336224,0.375,1956.5000000000002,0.19166666666666668,55.0,0.12649110640673517,8.462309913166132,0.0,489.12500000000006,1.5305,1278.3404116301863
